//BaseIndex   MainIndex   CoinValue   ItemIndex   ItemLevel   ItemOption1   ItemOption2   ItemOption3   ItemNewOption   ItemSetOption   ItemHarmonyOption   ItemOptionEx   ItemSocketOption1   ItemSocketOption2   ItemSocketOption3   ItemSocketOption4   ItemSocketOption5   ItemQuantity   ItemDuration
223	      283	  300	      7254	  0           0             0             0             0               0               0                   0              255                 255                 255                 255                 255                 0              0
224	      284	  300	      7255	  0           0             0             0             0               0               0                   0              255                 255                 255                 255                 255                 0              0
225	      285	  0	      7230	  0           0             0             0             0               0               0                   0              255                 255                 255                 255                 255                 0              0
226	      286	  0	      7251	  0           0             0             0             0               0               0                   0              255                 255                 255                 255                 255                 0              0
227	      287	  0	      7313	  0           0             0             0             0               0               0                   0              255                 255                 255                 255                 255                 0              0
228	      288	  0	      7314	  0           0             0             0             0               0               0                   0              255                 255                 255                 255                 255                 0              0
229	      289	  420	      7314	  0           0             0             0             0               0               0                   0              255                 255                 255                 255                 255                 0              0
230	      290	  420	      7313	  0           0             0             0             0               0               0                   0              255                 255                 255                 255                 255                 0              0
231	      291	  420	      6183	  0           0             0             0             0               0               0                   0              255                 255                 255                 255                 255                 0              0
232	      292	  420	      6180	  0           0             0             0             0               0               0                   0              255                 255                 255                 255                 255                 0              0
233	      293	  420	      6187	  0           0             0             0             0               0               0                   0              255                 255                 255                 255                 255                 0              0
234	      294	  420	      6184	  0           0             0             0             0               0               0                   0              255                 255                 255                 255                 255                 0              0
235	      295	  420	      6182	  0           0             0             0             0               0               0                   0              255                 255                 255                 255                 255                 0              0
236	      296	  420	      6181	  0           0             0             0             0               0               0                   0              255                 255                 255                 255                 255                 0              0
237	      297	  420	      6174	  0           0             0             0             0               0               0                   0              255                 255                 255                 255                 255                 0              0
238	      298	  420	      6175	  0           0             0             0             0               0               0                   0              255                 255                 255                 255                 255                 0              0
239	      299	  420	      6208	  0           0             0             0             0               0               0                   0              255                 255                 255                 255                 255                 0              0
240	      300	  420	      6209	  0           0             0             0             0               0               0                   0              255                 255                 255                 255                 255                 0              0
241	      301	  420	      6204	  0           0             0             0             0               0               0                   0              255                 255                 255                 255                 255                 0              0
242	      302	  420	      6206	  0           0             0             0             0               0               0                   0              255                 255                 255                 255                 255                 0              0
243	      303	  420	      6206	  0           0             0             0             0               0               0                   0              255                 255                 255                 255                 255                 0              0
244	      304	  420	      6205	  0           0             0             0             0               0               0                   0              255                 255                 255                 255                 255                 0              0
245	      305	  420	      6205	  0           0             0             0             0               0               0                   0              255                 255                 255                 255                 255                 0              0
246	      306	  100	      7241	  0           0             0             0             0               0               0                   0              255                 255                 255                 255                 255                 0              86400
246	      307	  300	      7241	  0           0             0             0             0               0               0                   0              255                 255                 255                 255                 255                 0              604800
247	      308	  100	      7244	  0           0             0             0             0               0               0                   0              255                 255                 255                 255                 255                 0              86400
247	      309	  300	      7244	  0           0             0             0             0               0               0                   0              255                 255                 255                 255                 255                 0              604800
248	      310	  100	      7245	  0           0             0             0             0               0               0                   0              255                 255                 255                 255                 255                 0              86400
248	      311	  300	      7245	  0           0             0             0             0               0               0                   0              255                 255                 255                 255                 255                 0              604800
249	      312	  150	      7265	  0           0             0             0             0               0               0                   0              255                 255                 255                 255                 255                 0              86400
249	      313	  420	      7265	  0           0             0             0             0               0               0                   0              255                 255                 255                 255                 255                 0              604800
250	      314	  150	      7266	  0           0             0             0             0               0               0                   0              255                 255                 255                 255                 255                 0              86400
250	      315	  420	      7266	  0           0             0             0             0               0               0                   0              255                 255                 255                 255                 255                 0              604800
251	      316	  150	      7240	  0           0             0             0             0               0               0                   0              255                 255                 255                 255                 255                 0              86400
251	      317	  420	      7240	  0           0             0             0             0               0               0                   0              255                 255                 255                 255                 255                 0              604800
252	      318	  150	      7242	  0           0             0             0             0               0               0                   0              255                 255                 255                 255                 255                 0              86400
252	      319	  420	      7242	  0           0             0             0             0               0               0                   0              255                 255                 255                 255                 255                 0              604800
253	      320	  150	      7243	  0           0             0             0             0               0               0                   0              255                 255                 255                 255                 255                 0              86400
253	      321	  420	      7243	  0           0             0             0             0               0               0                   0              255                 255                 255                 255                 255                 0              604800
254	      322	  100	      7241	  0           0             0             0             0               0               0                   0              255                 255                 255                 255                 255                 0              86400
255	      323	  50	      7244	  0           0             0             0             0               0               0                   0              255                 255                 255                 255                 255                 0              86400
256	      324	  50	      7245	  0           0             0             0             0               0               0                   0              255                 255                 255                 255                 255                 0              86400
257	      325	  34	      7265	  0           0             0             0             0               0               0                   0              255                 255                 255                 255                 255                 0              86400
258	      326	  100	      7240	  0           0             0             0             0               0               0                   0              255                 255                 255                 255                 255                 0              86400
259	      327	  56	      7242	  0           0             0             0             0               0               0                   0              255                 255                 255                 255                 255                 0              86400
260	      328	  56	      7243	  0           0             0             0             0               0               0                   0              255                 255                 255                 255                 255                 0              86400
261	      329	  10000	      3630	  0           0             0             0             0               0               0                   0              255                 255                 255                 255                 255                 0              0
262	      330	  100000      6693	  0           0             0             0             0               0               0                   0              255                 255                 255                 255                 255                 0              0
263	      331	  400	      7337	  0           0             0             0             0               0               0                   0              255                 255                 255                 255                 255                 0              0
264	      332	  200	      7314	  0           0             0             0             0               0               0                   0              255                 255                 255                 255                 255                 0              0
265	      333	  200	      7229	  0           0             0             0             0               0               0                   0              255                 255                 255                 255                 255                 0              0
266	      334	  200	      6780	  0           0             0             0             0               0               0                   0              255                 255                 255                 255                 255                 0              259200
267	      335	  200	      7221	  9           0             0             0             0               0               0                   0              255                 255                 255                 255                 255                 0              0
268	      336	  200	      6285	  0           0             0             0             0               0               0                   0              255                 255                 255                 255                 255                 0              0
269	      337	  200	      6175	  0           0             0             0             0               0               0                   0              255                 255                 255                 255                 255                 0              0
270	      338	  200	      6174	  0           0             0             0             0               0               0                   0              255                 255                 255                 255                 255                 0              0
271	      339	  200	      6800	  0           0             0             0             0               0               0                   0              255                 255                 255                 255                 255                 0              0
272	      340	  200	      6799	  0           0             0             0             0               0               0                   0              255                 255                 255                 255                 255                 0              0
273	      341	  200	      6798	  0           0             0             0             0               0               0                   0              255                 255                 255                 255                 255                 0              0
274	      342	  200	      6797	  0           0             0             0             0               0               0                   0              255                 255                 255                 255                 255                 0              0
275	      343	  200	      6796	  0           0             0             0             0               0               0                   0              255                 255                 255                 255                 255                 0              0
276	      344	  200	      6795	  0           0             0             0             0               0               0                   0              255                 255                 255                 255                 255                 0              0
277	      345	  200	      6794	  0           0             0             0             0               0               0                   0              255                 255                 255                 255                 255                 0              0
278	      346	  200	      6793	  0           0             0             0             0               0               0                   0              255                 255                 255                 255                 255                 0              0
279	      347	  200	      6792	  0           0             0             0             0               0               0                   0              255                 255                 255                 255                 255                 0              0
280	      348	  200	      6791	  0           0             0             0             0               0               0                   0              255                 255                 255                 255                 255                 0              0
281	      349	  690	      7330	  0           0             0             0             0               0               0                   0              255                 255                 255                 255                 255                 0              0
282	      350	  2490	      7331	  0           0             0             0             0               0               0                   0              255                 255                 255                 255                 255                 0              0
283	      351	  90	      6279	  0           0             0             0             0               0               0                   0              255                 255                 255                 255                 255                 0              86400
283	      352	  450	      6279	  0           0             0             0             0               0               0                   0              255                 255                 255                 255                 255                 0              604800
284	      353	  400	      7337	  0           0             0             0             0               0               0                   0              255                 255                 255                 255                 255                 0              0
285	      354	  0	      7280	  0           0             0             0             0               0               0                   0              255                 255                 255                 255                 255                 0              0
286	      355	  0	      7281	  0           0             0             0             0               0               0                   0              255                 255                 255                 255                 255                 0              0
287	      356	  0	      7260	  0           0             0             0             0               0               0                   0              255                 255                 255                 255                 255                 0              0
288	      357	  0	      7221	  9           0             0             0             0               0               0                   0              255                 255                 255                 255                 255                 0              0
289	      358	  0	      6208	  0           0             0             0             0               0               0                   0              255                 255                 255                 255                 255                 0              0
290	      359	  0	      7260	  0           0             0             0             0               0               0                   0              255                 255                 255                 255                 255                 0              0
end
